SPECIALITY,SET DISCRIPTION,NAME,CATEGORY,BRIEF,DISCRIPTION ,TYPE,USAGE,IMPORTANT CONSIDERATIONS,CLEANING & STERILIZATION,INSPECTION & MAINTENANCE,REFERENCE IMAGES
,,Allison Lung Retractor Adult ,General,"n Allison adult lung retractor is a manual, handheld surgical instrument used in cardiothoracic procedures to gently retract and expose the lungs and other tissues within the chest cavity. The adult size is specifically designed for use in adult patients","Handheld and non-ratcheted: The Allison retractor is not self-retaining and must be held by an assistant or surgical robot throughout the procedure.
Handle: It features a solid handle, sometimes with a finger rest or an ergonomic grip, to ensure a secure and comfortable hold. Some versions are made with a fiber handle for reduced weight.
Blade: The working end has a wide, flattened, spatula-shaped blade, often resembling a ""flattened kitchen whisk"" or a wire loop. This fan-shaped design distributes pressure evenly to minimize trauma to delicate lung tissue.
Construction: The instrument is made from durable, corrosion-resistant surgical-grade stainless steel that can withstand repeated sterilization in an autoclave.
Finish: It typically has a matte or dull polish to reduce glare under surgical lights. ",,"The Allison lung retractor is primarily used in thoracic and cardiovascular surgeries, where it is necessary to:
Retract the lungs to provide a clear and unobstructed view of the surgical field.
Keep the surrounding structures out of the way for better access to the lungs.
Help surgeons perform intricate procedures with minimal risk of damaging fragile lung tissue. ",,"Pre-cleaning: Immediately after use, remove gross debris from the spatula to prevent drying of biological materials. 
Manual Cleaning: Use a soft brush and a neutral detergent to carefully clean all surfaces, paying attention to grooves and crevices. Rinse thoroughly with distilled water to remove all traces of the detergent. 
Disinfection: Follow the manufacturer's recommendations for the specific disinfection process, which may involve an enzymatic cleaner or a 70% isopropyl alcohol solution for a short contact time. 
Rinse: Ensure the instrument is thoroughly rinsed after disinfection                                                                                                                                                                           Drying: After sterilization, dry the instrument completely to prevent water spots or corrosion.                                                                                                                                     Autoclaving: Malleable retractors are typically designed for autoclaving (steam sterilization). Follow established protocols for steam sterilization at the correct temperature and pressure for the appropriate duration to ensure effective sterilization.                                    ","Lubrication 
Frequency: Lubricate the movable and jointed parts of the retractor once a month.
Lubricant: Use a high-quality, surgical-grade instrument lubricant; do not use industrial oils.
Application: Ensure the lubricant reaches all moving parts for smooth operation and to prevent seizing.
Storage 
Environment: Store surgical instruments in a dry, clean environment.
Protection: Seal away instruments to prevent exposure to moisture, which can lead to oxidation and rust.
Inspection: Before use, visually inspect the retractor for any signs of corrosion, damage, or wear.",
,,Thomas Bronchus Clamp Without Pins (Universal) 22 Cm,Special,"The universal Thomas Bronchus Clamp Without Pins is a surgical instrument used to occlude (close) a bronchus during lung surgery. This version of the clamp lacks the small spikes found on some models, which are used for extra grip.","Intended use: Clamping the bronchus during lung resection (removal of part or all of a lung). It allows surgeons to selectively block the flow of air to the portion of the lung being operated on.
Design: A scissor-like device with finger-ring handles and a ratchet mechanism that holds the clamp in place without a surgeon needing to maintain pressure.
Jaws: The clamp has double-angled jaws with longitudinal, atraumatic serrations. On some models, one jaw features perforations while the other has blunt spikes, but the ""without pins"" or ""universal"" version uses only the serrated jaws.
Construction: Typically made from high-grade stainless steel for durability and sterilization.
Variants: The clamp is available in versions with a right or left jaw configuration, depending on the surgical needs. The universal ""without pins"" model offers a less-traumatic gripping surface, suitable for a wider range of tissue types or situations where the spike-based grip is unnecessary. ",,,,"Pre-cleaning: Immediately after use, remove gross debris from the spatula to prevent drying of biological materials. 
Manual Cleaning: Use a soft brush and a neutral detergent to carefully clean all surfaces, paying attention to grooves and crevices. Rinse thoroughly with distilled water to remove all traces of the detergent. 
Disinfection: Follow the manufacturer's recommendations for the specific disinfection process, which may involve an enzymatic cleaner or a 70% isopropyl alcohol solution for a short contact time. 
Rinse: Ensure the instrument is thoroughly rinsed after disinfection                                                                                                                                                                           Drying: After sterilization, dry the instrument completely to prevent water spots or corrosion.                                                                                                                                     Autoclaving: Malleable retractors are typically designed for autoclaving (steam sterilization). Follow established protocols for steam sterilization at the correct temperature and pressure for the appropriate duration to ensure effective sterilization.                                    ","Lubrication 
Frequency: Lubricate the movable and jointed parts of the retractor once a month.
Lubricant: Use a high-quality, surgical-grade instrument lubricant; do not use industrial oils.
Application: Ensure the lubricant reaches all moving parts for smooth operation and to prevent seizing.
Storage 
Environment: Store surgical instruments in a dry, clean environment.
Protection: Seal away instruments to prevent exposure to moisture, which can lead to oxidation and rust.
Inspection: Before use, visually inspect the retractor for any signs of corrosion, damage, or wear.",
,,,,,,,,,,,
,,"Doyen Rib Raspatory ""Adult"" Left",Special,"A Doyen Rib Raspatory ""Adult""  is a specialized surgical instrument used primarily in cardiothoracic surgery to scrape or dissect tissue from the ribs. This specific model is an adult size and is curved to the left for working on the left side of a patient's ribs","Design: It typically has a bulb-shaped, hollow handle for a secure and ergonomic grip that helps prevent fatigue.
Blade: A slightly spiraled, hooked, or blade-like portion is used to scrape the bone.
Curvature: The ""Left"" designation refers to the specific curve of the working end, designed to fit the anatomy of the left side of the rib cage.
Material: Generally made from high-quality German or US surgical-grade stainless steel.",," Used to separate the rib from its surrounding soft tissue and periosteum.  Commonly used in procedures requiring access to the thoracic cavity, such as certain cardiothoracic surgeries and nephrectomies.   ",,"Pre-cleaning: Immediately after use, remove gross debris from the spatula to prevent drying of biological materials. 
Manual Cleaning: Use a soft brush and a neutral detergent to carefully clean all surfaces, paying attention to grooves and crevices. Rinse thoroughly with distilled water to remove all traces of the detergent. 
Disinfection: Follow the manufacturer's recommendations for the specific disinfection process, which may involve an enzymatic cleaner or a 70% isopropyl alcohol solution for a short contact time. 
Rinse: Ensure the instrument is thoroughly rinsed after disinfection                                                                                                                                                                           Drying: After sterilization, dry the instrument completely to prevent water spots or corrosion.                                                                                                                                     Autoclaving: Malleable retractors are typically designed for autoclaving (steam sterilization). Follow established protocols for steam sterilization at the correct temperature and pressure for the appropriate duration to ensure effective sterilization.                                    ","Lubrication 
Frequency: Lubricate the movable and jointed parts of the retractor once a month.
Lubricant: Use a high-quality, surgical-grade instrument lubricant; do not use industrial oils.
Application: Ensure the lubricant reaches all moving parts for smooth operation and to prevent seizing.
Storage 
Environment: Store surgical instruments in a dry, clean environment.
Protection: Seal away instruments to prevent exposure to moisture, which can lead to oxidation and rust.
Inspection: Before use, visually inspect the retractor for any signs of corrosion, damage, or wear.",
,,,,,,,,,,,
,,"Doyen Rib Raspatory ""Adult"" Right ",Special,"A Doyen Rib Raspatory ""Adult""  is a specialized surgical instrument used primarily in cardiothoracic surgery to scrape or dissect tissue from the ribs. This specific model is an adult size and is curved to the right for working on the right side of a patient's ribs","Design: It typically has a bulb-shaped, hollow handle for a secure and ergonomic grip that helps prevent fatigue.
Blade: A slightly spiraled, hooked, or blade-like portion is used to scrape the bone.
Curvature: The ""Right"" designation refers to the specific curve of the working end, designed to fit the anatomy of the right side of the rib cage.
Material: Generally made from high-quality German or US surgical-grade stainless steel.",," Used to separate the rib from its surrounding soft tissue and periosteum.  Commonly used in procedures requiring access to the thoracic cavity, such as certain cardiothoracic surgeries and nephrectomies.   ",,"Pre-cleaning: Immediately after use, remove gross debris from the spatula to prevent drying of biological materials. 
Manual Cleaning: Use a soft brush and a neutral detergent to carefully clean all surfaces, paying attention to grooves and crevices. Rinse thoroughly with distilled water to remove all traces of the detergent. 
Disinfection: Follow the manufacturer's recommendations for the specific disinfection process, which may involve an enzymatic cleaner or a 70% isopropyl alcohol solution for a short contact time. 
Rinse: Ensure the instrument is thoroughly rinsed after disinfection                                                                                                                                                                           Drying: After sterilization, dry the instrument completely to prevent water spots or corrosion.                                                                                                                                     Autoclaving: Malleable retractors are typically designed for autoclaving (steam sterilization). Follow established protocols for steam sterilization at the correct temperature and pressure for the appropriate duration to ensure effective sterilization.                                    ","Lubrication 
Frequency: Lubricate the movable and jointed parts of the retractor once a month.
Lubricant: Use a high-quality, surgical-grade instrument lubricant; do not use industrial oils.
Application: Ensure the lubricant reaches all moving parts for smooth operation and to prevent seizing.
Storage 
Environment: Store surgical instruments in a dry, clean environment.
Protection: Seal away instruments to prevent exposure to moisture, which can lead to oxidation and rust.
Inspection: Before use, visually inspect the retractor for any signs of corrosion, damage, or wear.",
,,,,,,,,,,,
,,"Bailey Rib Contractor , Adult ",Special,"A Bailey rib contractor for adults is a surgical instrument used to approximate, or bring together, the ribs during a procedure like a thoracotomy. After the surgeon has made an incision in the chest wall, the tool's claw tips grasp the ribs and hold them securely in place to allow for suturing and wound closure.","Design: The contractor has two hinged claw-like blades designed to grip the adjacent ribs.
Blades: Each blade typically has two or three sharp tips to ensure a secure grip and prevent slippage during suturing, while the smooth outer edges protect surrounding soft tissue.
Locking mechanism: A screw lock or ratchet mechanism on the handle holds the blades in place once the desired approximation is achieved. This reduces user fatigue and maintains stability throughout the procedure.
Size: An adult-sized Bailey rib contractor is generally longer than the pediatric version, with an overall length of about 19.5 to 20 centimeters (7.75 to 8 inches).
Material: It is made from high-quality, corrosion-resistant surgical-grade stainless steel, ensuring durability and the ability to be sterilized for reuse","Also called a"" Rib Approximator ""","The instrument's primary function is to contract and hold the ribs together following a thoracotomy, a surgical procedure that involves opening the chest cavity. This allows for a more precise and stable chest wall reconstruction after procedures such as lung resection or heart surgery.","Safety: While designed to be safe and effective, misuse can cause complications such as tissue damage, infection, or rib misalignment. Following proper sterilization techniques and adhering to established surgical protocols is essential.","Pre-cleaning: Immediately after use, remove gross debris from the spatula to prevent drying of biological materials. 
Manual Cleaning: Use a soft brush and a neutral detergent to carefully clean all surfaces, paying attention to grooves and crevices. Rinse thoroughly with distilled water to remove all traces of the detergent. 
Disinfection: Follow the manufacturer's recommendations for the specific disinfection process, which may involve an enzymatic cleaner or a 70% isopropyl alcohol solution for a short contact time. 
Rinse: Ensure the instrument is thoroughly rinsed after disinfection                                                                                                                                                                           Drying: After sterilization, dry the instrument completely to prevent water spots or corrosion.                                                                                                                                     Autoclaving: Malleable retractors are typically designed for autoclaving (steam sterilization). Follow established protocols for steam sterilization at the correct temperature and pressure for the appropriate duration to ensure effective sterilization.                                    ","Lubrication 
Frequency: Lubricate the movable and jointed parts of the retractor once a month.
Lubricant: Use a high-quality, surgical-grade instrument lubricant; do not use industrial oils.
Application: Ensure the lubricant reaches all moving parts for smooth operation and to prevent seizing.
Storage 
Environment: Store surgical instruments in a dry, clean environment.
Protection: Seal away instruments to prevent exposure to moisture, which can lead to oxidation and rust.
Inspection: Before use, visually inspect the retractor for any signs of corrosion, damage, or wear.",
,,,,,,,,,,,
,,Adson Raspatory Round 8mm Tip ,Special,"An Adson raspatory with a round 8mm tip is a specialized surgical instrument used in neurosurgery, orthopedics, and other procedures involving bone. A raspatory, also known as a periosteal elevator, is designed to scrape, cut, and lift the periosteum—the tough membrane that covers bones","Adson pattern: The Adson design is characterized by its fine, delicate tips, which provide surgeons with precise control, particularly in intricate procedures.
8mm round tip: The tip's width and rounded shape make it suitable for a variety of tasks where sharp, focused separation is required. The rounded edge minimizes the risk of damage to surrounding tissues. Material: Like other high-quality surgical instruments, it is made from surgical-grade stainless steel to ensure durability, reliability, and corrosion resistance for repeated sterilization.
Versatility: Depending on the specific procedure, the Adson raspatory is available in various lengths and tip configurations, including sharp, flat, and curved designs, in addition to the round 8mm tip",,"This tool is used in several surgical fields for manipulating bone and separating the periosteum from the underlying bone.
Neurosurgery: For exposing cranial bones.
Orthopedics: For treating diseased or fractured bones.
Maxillofacial and spinal surgery: For bone dissection.",,"Pre-cleaning: Immediately after use, remove gross debris from the spatula to prevent drying of biological materials. 
Manual Cleaning: Use a soft brush and a neutral detergent to carefully clean all surfaces, paying attention to grooves and crevices. Rinse thoroughly with distilled water to remove all traces of the detergent. 
Disinfection: Follow the manufacturer's recommendations for the specific disinfection process, which may involve an enzymatic cleaner or a 70% isopropyl alcohol solution for a short contact time. 
Rinse: Ensure the instrument is thoroughly rinsed after disinfection                                                                                                                                                                           Drying: After sterilization, dry the instrument completely to prevent water spots or corrosion.                                                                                                                                     Autoclaving: Malleable retractors are typically designed for autoclaving (steam sterilization). Follow established protocols for steam sterilization at the correct temperature and pressure for the appropriate duration to ensure effective sterilization.                                    ","Lubrication 
Frequency: Lubricate the movable and jointed parts of the retractor once a month.
Lubricant: Use a high-quality, surgical-grade instrument lubricant; do not use industrial oils.
Application: Ensure the lubricant reaches all moving parts for smooth operation and to prevent seizing.
Storage 
Environment: Store surgical instruments in a dry, clean environment.
Protection: Seal away instruments to prevent exposure to moisture, which can lead to oxidation and rust.
Inspection: Before use, visually inspect the retractor for any signs of corrosion, damage, or wear.",
,,,,,,,,,,,
,,Adson Raspatory Straight 8mm Tip ,Special,An Adson raspatory with a straight 7mm tip is a specialized surgical instrument used primarily for lifting and separating the periosteum (membrane covering a bone) from the bone surface.,"Adson pattern: The instrument has a pattern designed by neurosurgeon Alfred Adson. While the Adson pattern is also used for forceps, a raspatory is a different instrument designed for scraping.
Raspatory: This defines the function of the instrument—a scraper or elevator for bone and tissue.
Straight: The shaft of the instrument is straight, which is distinct from curved Adson raspatory models.
7mm tip: The size of the blade or tip at the working end is 7mm wide.
Tip profile: The tip can have different profiles, such as sharp, semi-sharp, or rounded, to suit the specific needs of the procedure.
Discipline: It is used across several surgical disciplines, including neurosurgery, orthopedics, spine surgery, and maxillofacial surgery.",,"Lifting the periosteum: It is used to cleanly elevate and separate the periosteum from the bone, which is a key step in many orthopedic and reconstructive procedures.
Scraping bone surfaces: The raspatory can scrape flaps and expose fractured or diseased bone structures.
Accessing bone structures: The straight design can be used to reach specific areas, while the 7mm tip provides adequate width for dissection.",,"Pre-cleaning: Immediately after use, remove gross debris from the spatula to prevent drying of biological materials. 
Manual Cleaning: Use a soft brush and a neutral detergent to carefully clean all surfaces, paying attention to grooves and crevices. Rinse thoroughly with distilled water to remove all traces of the detergent. 
Disinfection: Follow the manufacturer's recommendations for the specific disinfection process, which may involve an enzymatic cleaner or a 70% isopropyl alcohol solution for a short contact time. 
Rinse: Ensure the instrument is thoroughly rinsed after disinfection                                                                                                                                                                           Drying: After sterilization, dry the instrument completely to prevent water spots or corrosion.                                                                                                                                     Autoclaving: Malleable retractors are typically designed for autoclaving (steam sterilization). Follow established protocols for steam sterilization at the correct temperature and pressure for the appropriate duration to ensure effective sterilization.                                    ","Lubrication 
Frequency: Lubricate the movable and jointed parts of the retractor once a month.
Lubricant: Use a high-quality, surgical-grade instrument lubricant; do not use industrial oils.
Application: Ensure the lubricant reaches all moving parts for smooth operation and to prevent seizing.
Storage 
Environment: Store surgical instruments in a dry, clean environment.
Protection: Seal away instruments to prevent exposure to moisture, which can lead to oxidation and rust.
Inspection: Before use, visually inspect the retractor for any signs of corrosion, damage, or wear.",
,,,,,,,,,,,
,,"Bone Cutter,Compound Action,10 1/2""",Special,"It is a professional surgical instrument used primarily in orthopedic and dental procedures to cut and remove bone tissue. The compound (or double) action mechanism is a key feature that provides mechanical advantage, increasing the cutting force while minimizing the effort and fatigue for the surgeon. ","Enhanced cutting power: The double-hinged design multiplies the force applied by the surgeon, allowing for precise and efficient cuts through dense bone with less manual effort.
Precision and control: The gradual, controlled cutting motion and plier-style grip handle ensure stability and accuracy during surgery.
Durable material: These cutters are typically made from premium-grade stainless steel for longevity and corrosion resistance, and they are fully autoclavable for sterilization and reuse.
Ergonomic design: The handles are shaped for a secure and comfortable grip, reducing hand strain during prolonged procedures.
","Common blade types
The function of the bone cutter can vary depending on its blade configuration: 
Straight: These are general-purpose cutters used for a variety of orthopedic procedures.
Curved: This type is often used in spinal and other procedures where the curvature allows for better access to hard-to-reach bones and cavities.
Tudor Edwards: A specialized version of a bone cutter, often with a double-action mechanism, used for procedures like laminectomy to precisely remove bone","Versatile applications: The tool is suitable for a wide range of surgeries, including:
Fracture repair
Osteotomies (corrective bone cutting)
Amputations
Removal of bone fragments or tumors
Spinal surgery (especially with curved blades)",,"Pre-cleaning: Immediately after use, remove gross debris from the spatula to prevent drying of biological materials. 
Manual Cleaning: Use a soft brush and a neutral detergent to carefully clean all surfaces, paying attention to grooves and crevices. Rinse thoroughly with distilled water to remove all traces of the detergent. 
Disinfection: Follow the manufacturer's recommendations for the specific disinfection process, which may involve an enzymatic cleaner or a 70% isopropyl alcohol solution for a short contact time. 
Rinse: Ensure the instrument is thoroughly rinsed after disinfection                                                                                                                                                                           Drying: After sterilization, dry the instrument completely to prevent water spots or corrosion.                                                                                                                                     Autoclaving: Malleable retractors are typically designed for autoclaving (steam sterilization). Follow established protocols for steam sterilization at the correct temperature and pressure for the appropriate duration to ensure effective sterilization.                                    ","Lubrication 
Frequency: Lubricate the movable and jointed parts of the retractor once a month.
Lubricant: Use a high-quality, surgical-grade instrument lubricant; do not use industrial oils.
Application: Ensure the lubricant reaches all moving parts for smooth operation and to prevent seizing.
Storage 
Environment: Store surgical instruments in a dry, clean environment.
Protection: Seal away instruments to prevent exposure to moisture, which can lead to oxidation and rust.
Inspection: Before use, visually inspect the retractor for any signs of corrosion, damage, or wear.",
,,,,,,,,,,,
,,"Echlin Bone Rongeur Compound Action, Angled 6mm Bite 9""",Special,"An Echlin bone rongeur is a specialized double-action surgical instrument used to cut and remove bone during neurosurgical and orthopedic procedures, especially on the spine.","Compound (double) action: Features a dual-hinge mechanism that increases the cutting power while minimizing the force needed from the surgeon.
Angular (curved/duckbill) jaws: The jaws are curved sideways and have sharp edges, allowing them to access hard-to-reach areas and ""scoop"" bone from the vertebrae.
6mm bite: Specifies the width of the jaw, meaning it can remove pieces of bone up to 6mm wide.
9-inch length: Provides extra reach for procedures in deep anatomical spaces.
Plier-style handle: Ergonomically designed for a secure grip and superior control during surgery.
Premium materials: Typically made from high-grade, corrosion-resistant surgical stainless steel, with a satin finish to minimize glare in the operating room.",,"The Echlin bone rongeur is most notably used in neurosurgical procedures, such as laminectomy, where surgeons remove the bony vertebral arch to access and decompress the spinal cord. It is also widely used in other orthopedic and spinal surgeries.",,"Pre-cleaning: Immediately after use, remove gross debris from the spatula to prevent drying of biological materials. 
Manual Cleaning: Use a soft brush and a neutral detergent to carefully clean all surfaces, paying attention to grooves and crevices. Rinse thoroughly with distilled water to remove all traces of the detergent. 
Disinfection: Follow the manufacturer's recommendations for the specific disinfection process, which may involve an enzymatic cleaner or a 70% isopropyl alcohol solution for a short contact time. 
Rinse: Ensure the instrument is thoroughly rinsed after disinfection                                                                                                                                                                           Drying: After sterilization, dry the instrument completely to prevent water spots or corrosion.                                                                                                                                     Autoclaving: Malleable retractors are typically designed for autoclaving (steam sterilization). Follow established protocols for steam sterilization at the correct temperature and pressure for the appropriate duration to ensure effective sterilization.                                    ","Lubrication 
Frequency: Lubricate the movable and jointed parts of the retractor once a month.
Lubricant: Use a high-quality, surgical-grade instrument lubricant; do not use industrial oils.
Application: Ensure the lubricant reaches all moving parts for smooth operation and to prevent seizing.
Storage 
Environment: Store surgical instruments in a dry, clean environment.
Protection: Seal away instruments to prevent exposure to moisture, which can lead to oxidation and rust.
Inspection: Before use, visually inspect the retractor for any signs of corrosion, damage, or wear.",
,,,,,,,,,,,
,,Finochitto Rib Spreader ,Special,"a surgical retractor used in thoracic and cardiothoracic surgeries to gently separate the ribs and expand the chest cavity.This self-retaining tool provides surgeons with a clear and stable view of the internal organs, including the heart and lungs. ","Self-retaining mechanism: The Finochietto spreader is typically equipped with a rack-and-pinion drive or a screw lock to hold the blades securely in position once the desired opening is achieved. This allows the surgeon to operate with both hands free.
Fenestrated blades: The blades that engage the ribs often feature ""windows"" or fenestrations. This design minimizes tissue trauma, provides a secure grip, and ensures even pressure distribution.
Variety of sizes: Finochietto retractors are available in a range of sizes—from pediatric (infant) to adult—and with different blade sizes and shapes to suit various patient and procedural needs.
Durable construction: The instrument is manufactured from high-quality, medical-grade stainless steel for durability, corrosion resistance, and safe sterilization. Some versions are also made from aluminum to be lightweight.
Ergonomic design: The design is optimized to reduce hand fatigue for the surgeon during long or complex thoracic procedures.",,"This instrument is critical for any procedure that requires expansive access to the thoracic cavity. Common uses include: 
Cardiovascular surgery, such as coronary artery bypass grafting (CABG).
Thoracotomy, a procedure to gain access to the lungs, esophagus, or other thoracic structures.
Lung surgery, including resections.
Trauma surgery for chest injuries.
Vascular procedures, such as those involving the thoracic aorta",,"Pre-cleaning: Immediately after use, remove gross debris from the spatula to prevent drying of biological materials. 
Manual Cleaning: Use a soft brush and a neutral detergent to carefully clean all surfaces, paying attention to grooves and crevices. Rinse thoroughly with distilled water to remove all traces of the detergent. 
Disinfection: Follow the manufacturer's recommendations for the specific disinfection process, which may involve an enzymatic cleaner or a 70% isopropyl alcohol solution for a short contact time. 
Rinse: Ensure the instrument is thoroughly rinsed after disinfection                                                                                                                                                                           Drying: After sterilization, dry the instrument completely to prevent water spots or corrosion.                                                                                                                                     Autoclaving: Malleable retractors are typically designed for autoclaving (steam sterilization). Follow established protocols for steam sterilization at the correct temperature and pressure for the appropriate duration to ensure effective sterilization.                                    ","Lubrication 
Frequency: Lubricate the movable and jointed parts of the retractor once a month.
Lubricant: Use a high-quality, surgical-grade instrument lubricant; do not use industrial oils.
Application: Ensure the lubricant reaches all moving parts for smooth operation and to prevent seizing.
Storage 
Environment: Store surgical instruments in a dry, clean environment.
Protection: Seal away instruments to prevent exposure to moisture, which can lead to oxidation and rust.
Inspection: Before use, visually inspect the retractor for any signs of corrosion, damage, or wear.",
